entry_index	manifest_line	key	path	status	context	source	target	source_state	expected_count	source_count	target_count	decision	confidence	risk_tags	public_rc_rows	token_status	glossary_status	copy_status	functional_status	notes	module	module_group	source_length	target_length	length_ratio	machine_copy_score	mojibake_status	ui_density_risk	review_lane
453	3243		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Slack	Slack	target-and-source-present		3	3	simulated-accepted-with-note	medium	english-preserved;team-workspace		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/workspace	workspace	5	5	1.0	1	clean	clean	copy
454	3250		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Sign up	注册	target-present		0	3	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	7	2	0.29	2	clean	clean	accepted
455	3257		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Billing and usage	账单和用量	target-present		0	1	blocked-public-rc	medium	billing-quota;team-workspace	GUI-BILL-01;GUI-BILL-02	clean	clean	clean	clean	none	app/src/workspace	workspace	17	5	0.29	2	clean	clean	public-rc
456	3264		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Upgrade	升级	target-and-source-present		6	3	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	7	2	0.29	2	clean	clean	accepted
457	3271		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Invite a friend	邀请好友	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	15	4	0.27	2	clean	clean	accepted
458	3278		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	 + Add new repo	 + 添加新仓库	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	15	8	0.53	2	clean	clean	accepted
459	3285		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Looks like you're out of AI credits.	看起来你的 AI 额度已用完。	target-present		0	1	blocked-public-rc	medium	billing-quota;team-workspace	GUI-BILL-01;GUI-BILL-02	clean	clean	clean	clean	none	app/src/workspace	workspace	36	15	0.42	2	clean	clean	public-rc
460	3292		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Upgrade for more credits.	升级以获取更多额度。	target-present		0	1	blocked-public-rc	medium	billing-quota;team-workspace	GUI-BILL-01;GUI-BILL-02	clean	clean	clean	clean	none	app/src/workspace	workspace	25	10	0.4	2	clean	clean	public-rc
461	3299		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Install Update	安装更新	target-present		0	2	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	14	4	0.29	2	clean	clean	accepted
462	3306		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Failed to load conversation.	加载对话失败。	target-present		0	3	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	28	7	0.25	2	clean	clean	accepted
463	3313		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Conversation forking failed.	对话分叉失败。	target-and-source-present		1	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	28	7	0.25	2	clean	clean	accepted
464	3320		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Conversation	对话	target-and-source-present		144	15	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	12	2	0.17	2	clean	clean	accepted
465	3327		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Warp doesn't have permission to send desktop notifications.	Warp 没有发送桌面通知的权限。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	59	17	0.29	2	clean	clean	accepted
466	3334		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Troubleshoot notifications	排查通知问题	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	26	6	0.23	2	clean	clean	accepted
467	3341		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Warp updated!	Warp 已更新！	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	13	9	0.69	2	clean	clean	accepted
468	3348		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	New API key	新建 API 密钥	target-and-source-present		1	1	blocked-public-rc	medium	api-key-secret;team-workspace	GUI-WS-04	clean	clean	clean	clean	none	app/src/workspace	workspace	11	9	0.82	2	clean	clean	public-rc
469	3355		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Starting cloud environment for this session...	正在为此会话启动云端环境...	target-present		0	1	simulated-accepted-with-note	medium	environment-endpoint;team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	46	15	0.33	2	clean	clean	accepted
470	3362		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Couldn't open a cloud pane for handoff. Try again, or restart Warp if this keeps happening.	无法打开用于交接的云端窗格。请重试；如果问题持续，请重启 Warp。	target-present		0	2	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	91	34	0.37	2	clean	clean	accepted
471	3369		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	No active terminal session to hand off. Focus a pane and try again.	没有可交接的活动终端会话。请聚焦一个窗格后重试。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	67	24	0.36	2	clean	clean	accepted
472	3376		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Cloud handoff isn't available for orchestrated agent conversations.	编排式 Agent 对话不支持云端交接。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	67	20	0.3	2	clean	clean	accepted
473	3383		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Can't hand off while a command is running. Cancel the command or wait for it to finish.	命令运行时无法交接。请取消命令或等待其完成。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	87	22	0.25	2	clean	clean	accepted
474	3390		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Your conversation hasn't synced to the cloud yet. Try sending another message, then hand off again.	你的对话尚未同步到云端。请再发送一条消息，然后重新交接。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	99	28	0.28	2	clean	clean	accepted
475	3397		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	{t} (Moved to cloud)	{t}（已移至云端）	target-present		0	2	simulated-accepted-with-note	medium	dynamic-placeholder;team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	20	10	0.5	2	clean	clean	accepted
476	3404		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Couldn't start the handoff. Check your network connection and try again.	无法开始交接。请检查网络连接后重试。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	72	18	0.25	2	clean	clean	accepted
477	3411		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Couldn't save your conversation locally. Try sending another message, then hand off again.	无法在本地保存你的对话。请再发送一条消息，然后重新交接。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	90	28	0.31	2	clean	clean	accepted
478	3418		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Resource not found or access denied	资源不存在或访问被拒绝	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	35	11	0.31	2	clean	clean	accepted
479	3425		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	No terminal pane open. Open a new pane to attach as context.	没有打开的终端窗格。请打开一个新窗格以附加为上下文。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	60	26	0.43	2	clean	clean	accepted
480	3432		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	This plan is already in context.	此计划已在上下文中。	target-present		0	1	blocked-public-rc	medium	billing-quota;team-workspace	GUI-BILL-01	clean	clean	clean	clean	none	app/src/workspace	workspace	32	10	0.31	2	clean	clean	public-rc
481	3439		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	A command in this session is still running.	此会话中仍有命令正在运行。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	43	13	0.3	2	clean	clean	accepted
482	3446		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Cannot open a new terminal session	无法打开新的终端会话	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	34	10	0.29	2	clean	clean	accepted
483	3453		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Run Agent Mode Workflow	运行 Agent 模式工作流	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	23	14	0.61	2	clean	clean	accepted
484	3460		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	This workflow is no longer available.	此工作流已不再可用。	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	37	10	0.27	2	clean	clean	accepted
485	3467		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Plan synced to your Warp Drive	计划已同步到你的 Warp Drive	target-present		0	1	blocked-public-rc	medium	billing-quota;team-workspace	GUI-BILL-01	clean	clean	clean	clean	none	app/src/workspace	workspace	30	19	0.63	2	clean	clean	public-rc
486	3474		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Undo	撤销	target-and-source-present		9	4	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	4	2	0.5	2	clean	clean	accepted
487	3481		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Check out the latest version and try again.	请检出最新版本后重试。	target-present		0	2	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	43	11	0.26	2	clean	clean	accepted
488	3488		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	You {verb} mouse reporting.	你已{verb}鼠标报告。	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder;team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	27	13	0.48	2	clean	clean	accepted
489	3495		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	 Press {} to undo.	 按 {} 撤销。	target-present		0	3	simulated-accepted-with-note	medium	dynamic-placeholder;team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	18	9	0.5	2	clean	clean	accepted
490	3502		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Command from Warp AI	来自 Warp AI 的命令	target-present		0	1	simulated-accepted-with-note	medium	team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	20	14	0.7	2	clean	clean	accepted
491	3509		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Ask Warp AI to explain errors, suggest commands or write scripts.	让 Warp AI 解释错误、建议命令或编写脚本。	target-present		0	1	simulated-accepted-with-note	medium	error-state;team-workspace;terminal-command		clean	clean	clean	clean	none	app/src/workspace	workspace	65	25	0.38	2	clean	clean	accepted
492	3516		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Agent management panel	Agent 管理面板	target-present		0	1	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	22	10	0.45	2	clean	clean	accepted
493	3523		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Project explorer	项目资源管理器	target-present		0	2	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	16	7	0.44	2	clean	clean	accepted
494	3530		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Global search	全局搜索	target-present		0	2	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	13	4	0.31	2	clean	clean	accepted
495	3537		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Agent conversations	Agent 对话	target-present		0	3	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	19	8	0.42	2	clean	clean	accepted
496	3544		app/src/workspace/view.rs	active	Legacy reviewed zh-Hans localization entry	Tools panel	工具面板	target-and-source-present		1	2	simulated-accepted-with-note	medium	team-workspace		clean	clean	clean	clean	none	app/src/workspace	workspace	11	4	0.36	2	clean	clean	accepted
